dni,asesor,area,sede,fecha_ingreso,estado_trabajador,anio,mes,periodo,aprobacion_inmediata_pct,horas_conexion_acumulado,horas_conexion_pct,tmo_minutos,nps_pct,calidad_pct,tipificacion_crm_pct,nota_examen,atendidas,reg_crm,nc_aprobacion,nc_horas_conexion,nc_tmo,nc_nps,nc_calidad,nc_tipificacion,alerta_aprobacion,alerta_horas_conexion,alerta_tmo,alerta_nps,alerta_calidad,alerta_tipificacion,score_final,semaforo_actual,tmo_original_bronze,semaforo_mes_siguiente,score_mes_siguiente,periodo_siguiente
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,01,2025-01,50.0,197.0475,95.15,6.043571428571429,67.3,77.78571428571429,87.82142857142857,14.5,25877.0,22586.0,100.0,101.5,0.0,66.0,38.93,78.21,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,54.2,Rojo,6.96,Ámbar,86.65,2025-02
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,02,2025-02,55.0,176.00285714285715,95.61178571428572,6.0496428571428575,75.07,84.32142857142857,87.21428571428571,15.392857142857142,27318.0,23760.0,150.0,106.12,0.0,143.7,71.61,72.14,Adecuado,Adecuado,Crítico,Adecuado,Por mejorar,Por mejorar,86.65,Ámbar,6.97,Rojo,61.56,2025-03
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,03,2025-03,50.0,197.52285714285713,95.38142857142857,5.9475,67.12,82.32142857142857,88.67857142857143,14.714285714285714,25106.0,22165.0,100.0,103.81,5.25,64.2,61.61,86.79,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,61.56,Rojo,6.95,Ámbar,70.94,2025-04
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,04,2025-04,55.0,189.91892857142858,95.23535714285714,5.874642857142857,68.69,81.89285714285714,88.35714285714286,14.964285714285714,25482.0,22544.0,150.0,102.35,12.54,79.9,59.46,83.57,Adecuado,Adecuado,Crítico,Por mejorar,Crítico,Por mejorar,70.94,Ámbar,6.96,Rojo,51.99,2025-05
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,05,2025-05,45.0,196.25642857142856,94.76892857142857,6.1310714285714285,69.69,78.17857142857143,89.75,13.678571428571429,26275.0,23546.0,0.0,95.38,0.0,89.9,40.89,97.5,Crítico,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,51.99,Rojo,6.98,Rojo,39.28,2025-06
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,06,2025-06,50.0,190.0625,95.30642857142857,5.916428571428572,60.76,77.46428571428571,87.82142857142857,13.678571428571429,26240.0,22976.0,100.0,103.06,8.36,0.6,37.32,78.21,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,39.28,Rojo,6.86,Ámbar,85.07,2025-07
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,07,2025-07,55.0,200.04357142857143,96.59642857142858,5.811428571428571,76.96,78.96428571428571,86.0,14.535714285714286,25062.0,21586.0,150.0,115.96,18.86,150.0,44.82,60.0,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,85.07,Ámbar,6.86,Rojo,44.38,2025-08
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,08,2025-08,55.0,196.46,94.86821428571429,6.070714285714286,61.87,76.17857142857143,89.0,13.428571428571429,25625.0,22902.0,150.0,97.36,0.0,11.7,30.89,90.0,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Por mejorar,44.38,Rojo,6.98,Rojo,52.85,2025-09
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,09,2025-09,50.0,189.12821428571428,94.83785714285715,6.105357142857143,68.55,75.32142857142857,86.89285714285714,13.392857142857142,27164.0,23530.0,100.0,96.76,0.0,78.5,26.61,68.93,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,52.85,Rojo,6.95,Rojo,62.89,2025-10
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,10,2025-10,55.0,198.21678571428572,95.71535714285714,6.004642857142857,67.83,79.25,87.78571428571429,14.571428571428571,28565.0,24833.0,150.0,107.15,0.0,71.3,46.25,77.86,Adecuado,Adecuado,Crítico,Por mejorar,Crítico,Por mejorar,62.89,Rojo,7.0,Ámbar,71.27,2025-11
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,11,2025-11,50.0,187.275,93.90964285714286,6.0303571428571425,73.9,80.5,87.32142857142857,14.714285714285714,28633.0,25063.0,100.0,78.19,0.0,132.0,52.5,73.21,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,71.27,Ámbar,6.96,Ámbar,71.85,2025-12
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2025,12,2025-12,45.0,197.82214285714286,95.52392857142857,5.917857142857143,77.5,80.85714285714286,88.60714285714286,14.75,26059.0,23088.0,0.0,105.24,8.21,150.0,54.29,86.07,Crítico,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,71.85,Ámbar,6.98,Rojo,66.08,2026-01
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2026,01,2026-01,45.0,196.22607142857143,94.75321428571428,5.975,76.7,80.14285714285714,85.89285714285714,14.821428571428571,26071.0,22116.0,0.0,95.06,2.5,150.0,50.71,58.93,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Crítico,66.08,Rojo,7.0,Ámbar,85.85,2026-02
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2026,02,2026-02,55.0,175.87714285714284,95.54392857142857,5.858928571428572,77.98,78.64285714285714,89.17857142857143,13.821428571428571,28826.0,25823.0,150.0,105.44,14.11,150.0,43.21,91.79,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,85.85,Ámbar,6.91,Rojo,29.17,2026-03
72783150,Valeria Chávez Mamani,Atención Operativa,San Isidro,2024-04-23,Activo,2026,03,2026-03,45.0,197.2992857142857,95.27321428571429,5.845,62.02,76.42857142857143,84.46428571428571,13.785714285714286,26991.0,22602.0,0.0,102.73,15.5,13.2,32.14,44.64,Crítico,Adecuado,Crítico,Crítico,Crítico,Crítico,29.17,Rojo,6.87,Rojo,49.45,2026-04
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,01,2024-01,50.0,197.59607142857143,95.41571428571429,5.82,76.94,80.96428571428571,88.0,15.071428571428571,26810.0,23665.0,100.0,104.16,18.0,150.0,54.82,80.0,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,83.22,Ámbar,6.97,Ámbar,75.2,2024-02
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,02,2024-02,55.0,182.17,95.00357142857143,5.792857142857143,72.34,75.53571428571429,90.07142857142857,14.178571428571429,26818.0,24260.0,150.0,100.04,20.71,116.4,27.68,100.36,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Adecuado,75.2,Ámbar,6.89,Ámbar,70.8,2024-03
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,03,2024-03,55.0,196.19107142857143,94.73821428571429,6.249642857142857,77.88,70.57142857142857,88.10714285714286,12.785714285714286,25518.0,22460.0,150.0,94.76,0.0,150.0,2.86,81.07,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,70.8,Ámbar,6.99,Ámbar,70.3,2024-04
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,04,2024-04,50.0,189.43107142857144,94.99178571428571,5.956428571428571,75.59,73.42857142857143,87.92857142857143,13.464285714285714,27312.0,23914.0,100.0,99.84,4.36,148.9,17.14,79.29,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,70.3,Ámbar,6.97,Rojo,47.38,2024-05
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,05,2024-05,55.0,197.92785714285714,95.57607142857142,6.0339285714285715,61.94,79.39285714285714,86.96428571428571,14.607142857142858,26175.0,22664.0,150.0,105.76,0.0,12.4,46.96,69.64,Adecuado,Adecuado,Crítico,Crítico,Crítico,Crítico,47.38,Rojo,6.98,Ámbar,75.81,2024-06
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,06,2024-06,50.0,190.33142857142857,95.44142857142857,6.023214285714285,76.95,79.64285714285714,85.82142857142857,14.357142857142858,24463.0,20844.0,100.0,104.41,0.0,150.0,48.21,58.21,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,75.81,Ámbar,6.98,Ámbar,76.18,2024-07
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,07,2024-07,50.0,195.305,94.31035714285714,6.0007142857142854,78.94,79.35714285714286,88.35714285714286,13.785714285714286,26086.0,23027.0,100.0,86.21,0.0,150.0,46.79,83.57,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,76.18,Ámbar,6.92,Ámbar,80.23,2024-08
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,08,2024-08,50.0,195.3617857142857,94.33571428571429,5.876428571428572,77.52,80.5,88.46428571428571,14.071428571428571,26462.0,23247.0,100.0,86.71,12.36,150.0,52.5,84.64,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,80.23,Ámbar,6.96,Rojo,27.29,2024-09
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,09,2024-09,45.0,189.3192857142857,94.93464285714286,5.939285714285714,61.46,74.78571428571429,88.32142857142857,13.071428571428571,25920.0,23004.0,0.0,98.69,6.07,7.6,23.93,83.21,Crítico,Por mejorar,Crítico,Crítico,Crítico,Por mejorar,27.29,Rojo,6.85,Ámbar,77.19,2024-10
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,10,2024-10,50.0,197.66571428571427,95.44928571428571,5.9471428571428575,77.82,78.85714285714286,87.10714285714286,14.285714285714286,25466.0,22339.0,100.0,104.49,5.29,150.0,44.29,71.07,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,77.19,Ámbar,6.99,Ámbar,80.27,2024-11
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,11,2024-11,55.0,189.59357142857144,95.07214285714285,5.823214285714286,72.67,82.39285714285714,86.25,14.642857142857142,26815.0,23002.0,150.0,100.72,17.68,119.7,61.96,62.5,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,80.27,Ámbar,6.99,Ámbar,71.07,2024-12
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2024,12,2024-12,50.0,196.39464285714286,94.835,5.916071428571429,68.91,85.78571428571429,89.46428571428571,15.535714285714286,27609.0,24884.0,100.0,96.7,8.39,82.1,78.93,94.64,Adecuado,Por mejorar,Crítico,Por mejorar,Por mejorar,Por mejorar,71.07,Ámbar,7.0,Rojo,61.52,2025-01
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,01,2025-01,50.0,196.60964285714286,94.93857142857142,5.977142857142857,67.3,81.46428571428571,90.71428571428571,15.107142857142858,26629.0,24209.0,100.0,98.77,2.29,66.0,57.32,103.57,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Adecuado,61.52,Rojo,6.94,Rojo,63.86,2025-02
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,02,2025-02,45.0,174.34071428571428,94.70892857142857,5.934642857142857,75.07,77.10714285714286,88.32142857142857,14.392857142857142,25678.0,22652.0,0.0,94.18,6.54,143.7,35.54,83.21,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,63.86,Rojo,7.0,Rojo,51.51,2025-03
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,03,2025-03,45.0,198.58107142857142,95.89107142857142,5.791428571428572,67.12,79.42857142857143,88.60714285714286,14.571428571428571,27912.0,24681.0,0.0,108.91,20.86,64.2,47.14,86.07,Crítico,Adecuado,Crítico,Crítico,Crítico,Por mejorar,51.51,Rojo,6.81,Rojo,53.16,2025-04
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,04,2025-04,50.0,188.65285714285713,94.60107142857143,6.005714285714285,68.69,75.78571428571429,86.75,13.714285714285714,26876.0,23213.0,100.0,92.02,0.0,79.9,28.93,67.5,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,53.16,Rojo,7.0,Rojo,64.92,2025-05
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,05,2025-05,50.0,194.81607142857143,94.07321428571429,5.866071428571429,69.69,82.46428571428571,86.03571428571429,15.214285714285714,25988.0,22271.0,100.0,81.46,13.39,89.9,62.32,60.36,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,64.92,Rojo,6.91,Rojo,40.33,2025-06
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,06,2025-06,50.0,187.7707142857143,94.15857142857143,5.8464285714285715,60.76,81.03571428571429,85.0,14.464285714285714,26164.0,22251.0,100.0,83.17,15.36,0.6,55.18,50.0,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Crítico,40.33,Rojo,6.98,Ámbar,79.95,2025-07
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,07,2025-07,50.0,197.17964285714285,95.215,5.859285714285714,76.96,80.25,86.60714285714286,13.964285714285714,26240.0,22770.0,100.0,102.15,14.07,150.0,51.25,66.07,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,79.95,Ámbar,6.93,Rojo,44.01,2025-08
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,08,2025-08,50.0,196.09857142857143,94.69285714285714,5.92,61.87,81.53571428571429,85.67857142857143,14.928571428571429,26177.0,22415.0,100.0,93.86,8.0,11.7,57.68,56.79,Adecuado,Por mejorar,Crítico,Crítico,Crítico,Crítico,44.01,Rojo,6.99,Ámbar,70.82,2025-09
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,09,2025-09,55.0,189.25571428571428,94.90392857142857,5.782857142857143,68.55,80.17857142857143,89.32142857142857,14.928571428571429,27715.0,24851.0,150.0,98.08,21.71,78.5,50.89,93.21,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,70.82,Ámbar,6.75,Rojo,42.35,2025-10
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,10,2025-10,45.0,194.90428571428572,94.11607142857143,5.967142857142857,67.83,76.25,87.82142857142857,13.857142857142858,26053.0,22974.0,0.0,82.32,3.29,71.3,31.25,78.21,Crítico,Por mejorar,Crítico,Por mejorar,Crítico,Por mejorar,42.35,Rojo,6.88,Ámbar,82.94,2025-11
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,11,2025-11,55.0,191.74107142857142,96.14857142857143,6.001428571428572,73.9,81.89285714285714,88.92857142857143,14.964285714285714,26298.0,23590.0,150.0,111.49,0.0,132.0,59.46,89.29,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,82.94,Ámbar,6.95,Ámbar,86.97,2025-12
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2025,12,2025-12,55.0,196.3582142857143,94.81785714285714,5.8932142857142855,77.5,82.21428571428571,87.42857142857143,15.142857142857142,27455.0,23853.0,150.0,96.36,10.68,150.0,61.07,74.29,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,86.97,Ámbar,6.91,Ámbar,87.59,2026-01
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2026,01,2026-01,50.0,197.49642857142857,95.3675,5.786428571428571,76.7,83.35714285714286,88.75,14.607142857142858,25549.0,22569.0,100.0,103.68,21.36,150.0,66.79,87.5,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,87.59,Ámbar,6.75,Ámbar,84.67,2026-02
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2026,02,2026-02,50.0,174.50964285714286,94.80178571428571,5.856071428571429,77.98,83.17857142857143,88.21428571428571,15.178571428571429,26456.0,23275.0,100.0,96.04,14.39,150.0,65.89,82.14,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,84.67,Ámbar,6.88,Rojo,31.36,2026-03
73724388,Karla Mamani Torres,Central de Emergencias,Surco,2024-12-27,Activo,2026,03,2026-03,45.0,194.69,94.01142857142857,5.8585714285714285,62.02,75.53571428571429,90.57142857142857,13.964285714285714,26111.0,23656.0,0.0,80.23,14.14,13.2,27.68,102.86,Crítico,Por mejorar,Crítico,Crítico,Crítico,Adecuado,31.36,Rojo,6.92,Rojo,51.88,2026-04
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,01,2024-01,45.0,195.45892857142857,94.38357142857143,5.956071428571429,76.94,81.92857142857143,88.0,14.928571428571429,25679.0,22544.0,0.0,87.67,4.39,150.0,59.64,80.0,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,70.06,Ámbar,6.98,Rojo,60.99,2024-02
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,02,2024-02,55.0,179.9842857142857,93.86357142857143,6.1121428571428575,72.34,73.78571428571429,84.42857142857143,13.357142857142858,26870.0,22767.0,150.0,77.27,0.0,116.4,18.93,44.29,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Crítico,60.99,Rojo,6.91,Ámbar,77.87,2024-03
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,03,2024-03,50.0,195.43107142857144,94.37,5.9592857142857145,77.88,79.53571428571429,88.89285714285714,14.857142857142858,28281.0,25342.0,100.0,87.4,4.07,150.0,47.68,88.93,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,77.87,Ámbar,6.94,Ámbar,75.71,2024-04
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,04,2024-04,50.0,190.71928571428572,95.63678571428571,5.9367857142857146,75.59,76.60714285714286,88.32142857142857,13.642857142857142,27731.0,24691.0,100.0,106.37,6.32,148.9,33.04,83.21,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,75.71,Ámbar,6.99,Rojo,35.26,2024-05
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,05,2024-05,45.0,196.87035714285713,95.06464285714286,6.101428571428571,61.94,82.96428571428571,85.89285714285714,15.035714285714286,26064.0,22327.0,0.0,100.65,0.0,12.4,64.82,58.93,Crítico,Adecuado,Crítico,Crítico,Crítico,Crítico,35.26,Rojo,6.99,Ámbar,81.09,2024-06
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,06,2024-06,50.0,190.81571428571428,95.68571428571428,6.0225,76.95,80.03571428571429,90.71428571428571,14.285714285714286,27197.0,24461.0,100.0,106.86,0.0,150.0,50.18,103.57,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Adecuado,81.09,Ámbar,6.95,Ámbar,81.01,2024-07
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,07,2024-07,50.0,198.22071428571428,95.7175,6.1125,78.94,81.46428571428571,88.46428571428571,14.464285714285714,27453.0,24283.0,100.0,107.18,0.0,150.0,57.32,84.64,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,81.01,Ámbar,6.98,Ámbar,71.6,2024-08
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,08,2024-08,50.0,195.18,94.24928571428572,6.203571428571428,77.52,78.39285714285714,85.10714285714286,13.928571428571429,26593.0,22644.0,100.0,84.99,0.0,150.0,41.96,51.07,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Crítico,71.6,Ámbar,6.98,Rojo,35.24,2024-09
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,09,2024-09,45.0,188.08785714285713,94.31678571428571,5.828571428571428,61.46,81.67857142857143,86.67857142857143,15.107142857142858,26226.0,22952.0,0.0,86.34,17.14,7.6,58.39,66.79,Crítico,Por mejorar,Crítico,Crítico,Crítico,Crítico,35.24,Rojo,6.88,Ámbar,77.27,2024-10
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,10,2024-10,55.0,197.50178571428572,95.36964285714286,6.201428571428571,77.82,78.03571428571429,84.35714285714286,13.928571428571429,27110.0,22974.0,150.0,103.7,0.0,150.0,40.18,43.57,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Crítico,77.27,Ámbar,6.96,Rojo,58.35,2024-11
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,11,2024-11,45.0,190.50392857142856,95.52892857142857,6.013214285714286,72.67,78.14285714285714,87.71428571428571,13.892857142857142,25808.0,22585.0,0.0,105.29,0.0,119.7,40.71,77.14,Crítico,Adecuado,Crítico,Adecuado,Crítico,Por mejorar,58.35,Rojo,6.93,Rojo,65.73,2024-12
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2024,12,2024-12,55.0,196.2432142857143,94.76178571428571,5.9817857142857145,68.91,81.71428571428571,85.67857142857143,15.25,26765.0,23011.0,150.0,95.24,1.82,82.1,58.57,56.79,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,65.73,Rojo,6.98,Rojo,55.1,2025-01
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,01,2025-01,50.0,196.78428571428572,95.02357142857143,5.869642857142857,67.3,76.71428571428571,87.57142857142857,13.75,25507.0,22361.0,100.0,100.24,13.04,66.0,33.57,75.71,Adecuado,Adecuado,Crítico,Crítico,Crítico,Por mejorar,55.1,Rojo,6.99,Ámbar,83.32,2025-02
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,02,2025-02,50.0,173.7,94.36142857142858,6.139642857142857,75.07,87.82142857142857,86.39285714285714,16.428571428571427,25351.0,21792.0,100.0,87.23,0.0,143.7,89.11,63.93,Adecuado,Por mejorar,Crítico,Adecuado,Por mejorar,Crítico,83.32,Ámbar,6.99,Rojo,43.84,2025-03
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,03,2025-03,45.0,197.2432142857143,95.245,5.901071428571429,67.12,77.25,86.5,13.928571428571429,25256.0,21755.0,0.0,102.45,9.89,64.2,36.25,65.0,Crítico,Adecuado,Crítico,Crítico,Crítico,Crítico,43.84,Rojo,6.87,Ámbar,77.54,2025-04
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,04,2025-04,55.0,187.82642857142858,94.18642857142858,5.75,68.69,84.92857142857143,91.07142857142857,15.678571428571429,25551.0,23315.0,150.0,83.73,25.0,79.9,74.64,105.36,Adecuado,Por mejorar,Crítico,Por mejorar,Por mejorar,Adecuado,77.54,Ámbar,6.96,Rojo,69.75,2025-05
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,05,2025-05,55.0,196.155,94.71928571428572,5.884285714285714,69.69,78.35714285714286,90.14285714285714,14.035714285714286,27657.0,24961.0,150.0,94.39,11.57,89.9,41.79,100.71,Adecuado,Por mejorar,Crítico,Por mejorar,Crítico,Adecuado,69.75,Rojo,6.97,Rojo,32.72,2025-06
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,06,2025-06,45.0,190.53285714285715,95.54392857142857,5.953571428571428,60.76,81.10714285714286,87.21428571428571,15.071428571428571,28002.0,24418.0,0.0,105.44,4.64,0.6,55.54,72.14,Crítico,Adecuado,Crítico,Crítico,Crítico,Por mejorar,32.72,Rojo,6.89,Ámbar,70.59,2025-07
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,07,2025-07,45.0,197.12285714285716,95.18785714285714,5.975,76.96,79.82142857142857,90.25,14.857142857142858,26152.0,23618.0,0.0,101.88,2.5,150.0,49.11,101.25,Crítico,Adecuado,Crítico,Adecuado,Crítico,Adecuado,70.59,Ámbar,6.84,Rojo,51.28,2025-08
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,08,2025-08,55.0,197.3867857142857,95.31428571428572,6.019642857142857,61.87,80.0,91.07142857142857,14.75,26017.0,23779.0,150.0,103.14,0.0,11.7,50.0,105.36,Adecuado,Adecuado,Crítico,Crítico,Crítico,Adecuado,51.28,Rojo,6.97,Ámbar,71.35,2025-09
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,09,2025-09,55.0,188.19785714285715,94.37178571428572,5.986071428571429,68.55,84.96428571428571,89.0,15.357142857142858,25482.0,22665.0,150.0,87.44,1.39,78.5,74.82,90.0,Adecuado,Por mejorar,Crítico,Por mejorar,Por mejorar,Por mejorar,71.35,Ámbar,6.87,Rojo,40.15,2025-10
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,10,2025-10,45.0,194.4242857142857,93.88428571428571,6.211785714285714,67.83,78.92857142857143,83.39285714285714,14.285714285714286,25996.0,21731.0,0.0,77.69,0.0,71.3,44.64,33.93,Crítico,Por mejorar,Crítico,Por mejorar,Crítico,Crítico,40.15,Rojo,7.0,Rojo,66.24,2025-11
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,11,2025-11,45.0,188.16142857142856,94.35571428571428,6.150357142857143,73.9,82.10714285714286,89.39285714285714,14.857142857142858,25599.0,22829.0,0.0,87.11,0.0,132.0,60.54,93.93,Crítico,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,66.24,Rojo,6.93,Ámbar,75.44,2025-12
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2025,12,2025-12,50.0,197.66392857142858,95.44892857142857,6.055,77.5,75.96428571428571,90.07142857142857,13.785714285714286,25212.0,22653.0,100.0,104.49,0.0,150.0,29.82,100.36,Adecuado,Adecuado,Crítico,Adecuado,Crítico,Adecuado,75.44,Ámbar,6.96,Ámbar,79.27,2026-01
74210409,Claudia Rodríguez Chávez,Monitoreo de Incidencias,Miraflores,2023-11-15,Activo,2026,01,2026-01,50.0,196.14642857142857,94.71571428571428,6.121428571428571,76.7,80.5,89.21428571428571,14.642857142857142,27182.0,24188.0,100.0,94.31,0.0,150.0,52.5,92.14,Adecuado,Por mejorar,Crítico,Adecuado,Crítico,Por mejorar,79.27,Ámbar,6.95,Ámbar,95.13,2026-02
